w_value,epoch,iter,loss0,reg,loss,acc,srpq
0.016,9,3,0.132611,0.369453,0.502064,0.960714,6.911123e-01
0.016,10,1,0.132715,0.368970,0.501685,0.960449,6.914462e-01
0.016,10,2,0.130818,0.368418,0.499236,0.963867,6.918277e-01
0.016,10,3,0.130410,0.368079,0.498489,0.961310,6.920628e-01
0.016,11,1,0.128933,0.367088,0.496020,0.963135,6.927490e-01
0.016,11,2,0.129658,0.366758,0.496417,0.964600,6.929771e-01
0.016,11,3,0.131108,0.366194,0.497303,0.957143,6.933681e-01
0.016,12,1,0.126827,0.365332,0.492159,0.966797,6.939664e-01
0.016,12,2,0.128334,0.364982,0.493315,0.960938,6.942095e-01
0.016,12,3,0.129731,0.364323,0.494054,0.959524,6.946670e-01
0.016,13,1,0.127544,0.363609,0.491153,0.962891,6.951633e-01
0.016,13,2,0.124794,0.363335,0.488129,0.965332,6.953535e-01
0.016,13,3,0.127506,0.362320,0.489826,0.960119,6.960598e-01
0.016,14,1,0.125190,0.361854,0.487043,0.964111,6.963844e-01
0.016,14,2,0.124530,0.361151,0.485681,0.963623,6.968740e-01
0.016,14,3,0.125195,0.361052,0.486248,0.960714,6.969425e-01
0.016,15,1,0.125132,0.359932,0.485064,0.960693,6.977238e-01
0.016,15,2,0.121481,0.359572,0.481053,0.967529,6.979751e-01
0.016,15,3,0.123533,0.359270,0.482802,0.961607,6.981861e-01
0.016,16,1,0.122736,0.358601,0.481338,0.961182,6.986528e-01
0.016,16,2,0.121863,0.357744,0.479608,0.963379,6.992518e-01
0.016,16,3,0.120715,0.357069,0.477784,0.966369,6.997243e-01
0.016,17,1,0.120506,0.356976,0.477482,0.962891,6.997896e-01
0.016,17,2,0.120087,0.356071,0.476158,0.963135,7.004230e-01
0.016,17,3,0.120418,0.355021,0.475439,0.966667,7.011589e-01
0.016,18,1,0.119656,0.354909,0.474565,0.961426,7.012372e-01
0.016,18,2,0.118191,0.354476,0.472667,0.966797,7.015412e-01
0.016,18,3,0.118611,0.353412,0.472023,0.965476,7.022876e-01
0.016,19,1,0.118905,0.353055,0.471960,0.964600,7.025386e-01
0.016,19,2,0.116063,0.352594,0.468657,0.965088,7.028626e-01
0.016,19,3,0.117154,0.351899,0.469053,0.963393,7.033512e-01
0.016,20,1,0.115141,0.351511,0.466651,0.967041,7.036243e-01
0.016,20,2,0.116160,0.350559,0.466719,0.965088,7.042940e-01
0.016,20,3,0.116675,0.350225,0.466899,0.960119,7.045298e-01
0.016,21,1,0.113986,0.349640,0.463626,0.966797,7.049417e-01
0.016,21,2,0.116192,0.349121,0.465313,0.962158,7.053080e-01
0.016,21,3,0.113171,0.348249,0.461419,0.965774,7.059234e-01
0.016,22,1,0.110741,0.348109,0.458850,0.969482,7.060219e-01
0.016,22,2,0.113591,0.346812,0.460403,0.967285,7.069380e-01
0.016,22,3,0.115554,0.346948,0.462502,0.958333,7.068423e-01
0.016,23,1,0.111290,0.345832,0.457122,0.967773,7.076312e-01
0.016,23,2,0.112082,0.345912,0.457994,0.964111,7.075749e-01
0.016,23,3,0.112022,0.344860,0.456882,0.964286,7.083198e-01
0.016,24,1,0.109788,0.344397,0.454185,0.966797,7.086478e-01
0.016,24,2,0.111491,0.343771,0.455262,0.962891,7.090912e-01
0.016,24,3,0.109833,0.343280,0.453113,0.966667,7.094395e-01
0.016,25,1,0.111200,0.343120,0.454319,0.963623,7.095533e-01
0.016,25,2,0.107079,0.341939,0.449018,0.967285,7.103913e-01
0.016,25,3,0.108877,0.341138,0.450015,0.966369,7.109611e-01
0.016,26,1,0.107758,0.340855,0.448613,0.965088,7.111622e-01
0.016,26,2,0.109226,0.340239,0.449465,0.962891,7.116002e-01
0.016,26,3,0.106024,0.340055,0.446078,0.969643,7.117313e-01
0.016,27,1,0.106024,0.339263,0.445287,0.966797,7.122952e-01
0.016,27,2,0.107344,0.338586,0.445930,0.965576,7.127777e-01
0.016,27,3,0.106048,0.338104,0.444152,0.966667,7.131209e-01
0.016,28,1,0.103706,0.337658,0.441364,0.967529,7.134395e-01
0.016,28,2,0.106533,0.337003,0.443536,0.964844,7.139068e-01
0.016,28,3,0.105516,0.336093,0.441609,0.968155,7.145567e-01
0.016,29,1,0.103174,0.336022,0.439196,0.970459,7.146077e-01
0.016,29,2,0.104550,0.335063,0.439612,0.967529,7.152931e-01
0.016,29,3,0.104301,0.334562,0.438863,0.961905,7.156513e-01
0.016,30,1,0.103062,0.334165,0.437227,0.967285,7.159360e-01
0.016,30,2,0.101794,0.333587,0.435381,0.968994,7.163495e-01
0.016,30,3,0.103505,0.332755,0.436261,0.964583,7.169455e-01
0.032,1,1,0.154658,0.326041,0.480699,0.958740,7.217752e-01
0.032,1,2,0.152617,0.325274,0.477890,0.961670,7.223297e-01
0.032,1,3,0.151133,0.324801,0.475933,0.958036,7.226714e-01
0.032,2,1,0.151736,0.324089,0.475825,0.956787,7.231859e-01
0.032,2,2,0.149564,0.323551,0.473115,0.959961,7.235750e-01
0.032,2,3,0.150086,0.322869,0.472956,0.961310,7.240684e-01
0.032,3,1,0.148265,0.322138,0.470404,0.957031,7.245979e-01
0.032,3,2,0.148725,0.321803,0.470528,0.960205,7.248408e-01
0.032,3,3,0.147584,0.320875,0.468460,0.958929,7.255138e-01
0.032,4,1,0.146293,0.320372,0.466666,0.960205,7.258788e-01
0.032,4,2,0.145115,0.319779,0.464894,0.957764,7.263098e-01
0.032,4,3,0.146943,0.318993,0.465936,0.956845,7.268809e-01
0.032,5,1,0.144878,0.318273,0.463152,0.957764,7.274039e-01
0.032,5,2,0.142829,0.317907,0.460736,0.960205,7.276704e-01
0.032,5,3,0.144247,0.317384,0.461631,0.956845,7.280514e-01
0.032,6,1,0.142052,0.316763,0.458815,0.958252,7.285031e-01
0.032,6,2,0.141580,0.315830,0.457410,0.959229,7.291835e-01
0.032,6,3,0.142003,0.315396,0.457399,0.957440,7.294997e-01
0.032,7,1,0.140811,0.314730,0.455542,0.959473,7.299856e-01
0.032,7,2,0.139219,0.314263,0.453482,0.958740,7.303267e-01
0.032,7,3,0.139272,0.313539,0.452811,0.956250,7.308560e-01
0.032,8,1,0.137051,0.312890,0.449941,0.960938,7.313301e-01
0.032,8,2,0.139240,0.312676,0.451915,0.957031,7.314871e-01
0.032,8,3,0.136888,0.311491,0.448380,0.957738,7.323539e-01
0.032,9,1,0.136792,0.311410,0.448202,0.960693,7.324135e-01
0.032,9,2,0.137210,0.310516,0.447726,0.958008,7.330685e-01
0.032,9,3,0.132849,0.309743,0.442593,0.958929,7.336351e-01
0.032,10,1,0.133857,0.309613,0.443471,0.961426,7.337305e-01
0.032,10,2,0.135271,0.308795,0.444066,0.956055,7.343313e-01
0.032,10,3,0.132085,0.307870,0.439955,0.961607,7.350110e-01
0.032,11,1,0.132624,0.307542,0.440166,0.961914,7.352517e-01
0.032,11,2,0.131447,0.307015,0.438462,0.959229,7.356397e-01
0.032,11,3,0.131670,0.306427,0.438097,0.959524,7.360724e-01
0.032,12,1,0.132679,0.305930,0.438609,0.959961,7.364383e-01
0.032,12,2,0.128512,0.305044,0.433556,0.959717,7.370906e-01
0.032,12,3,0.128659,0.304673,0.433332,0.963988,7.373644e-01
0.032,13,1,0.128672,0.304174,0.432846,0.963867,7.377324e-01
0.032,13,2,0.128533,0.303514,0.432046,0.959473,7.382199e-01
0.032,13,3,0.127105,0.302592,0.429697,0.961012,7.389008e-01
0.032,14,1,0.124020,0.302026,0.426046,0.965820,7.393192e-01
0.032,14,2,0.129497,0.301821,0.431318,0.955322,7.394706e-01
0.032,14,3,0.125322,0.301232,0.426554,0.963690,7.399061e-01
0.032,15,1,0.124467,0.300412,0.424880,0.959961,7.405127e-01
0.032,15,2,0.124489,0.299876,0.424364,0.963867,7.409104e-01
0.032,15,3,0.124634,0.299560,0.424193,0.962202,7.411446e-01
0.032,16,1,0.122927,0.298601,0.421528,0.961670,7.418551e-01
0.032,16,2,0.124117,0.298498,0.422616,0.961182,7.419314e-01
0.032,16,3,0.120871,0.297470,0.418342,0.964881,7.426948e-01
0.032,17,1,0.122214,0.297158,0.419372,0.963379,7.429265e-01
0.032,17,2,0.123403,0.296535,0.419937,0.957275,7.433898e-01
0.032,17,3,0.116590,0.295673,0.412263,0.967857,7.440305e-01
0.032,18,1,0.119643,0.295273,0.414916,0.963867,7.443282e-01
0.032,18,2,0.120810,0.295151,0.415962,0.958984,7.444190e-01
0.032,18,3,0.116972,0.293736,0.410708,0.966667,7.454731e-01
0.032,19,1,0.118946,0.293772,0.412718,0.960693,7.454464e-01
0.032,19,2,0.117415,0.292847,0.410262,0.965576,7.461360e-01
0.032,19,3,0.116148,0.292483,0.408632,0.963690,7.464077e-01
0.032,20,1,0.117369,0.292094,0.409463,0.962402,7.466984e-01
0.032,20,2,0.115693,0.291330,0.407024,0.962402,7.472688e-01
0.032,20,3,0.114435,0.290522,0.404957,0.966071,7.478729e-01
0.032,21,1,0.114135,0.290258,0.404393,0.963623,7.480704e-01
0.032,21,2,0.115099,0.289736,0.404835,0.962891,7.484612e-01
0.032,21,3,0.113483,0.288895,0.402378,0.965774,7.490908e-01
0.032,22,1,0.113970,0.288903,0.402874,0.963135,7.490846e-01
0.032,22,2,0.112250,0.287857,0.400107,0.965576,7.498691e-01
0.032,22,3,0.111596,0.287070,0.398665,0.964583,7.504595e-01
0.032,23,1,0.109136,0.286737,0.395872,0.967041,7.507092e-01
0.032,23,2,0.110462,0.286386,0.396848,0.965820,7.509728e-01
0.032,23,3,0.114208,0.285765,0.399973,0.960714,7.514393e-01
0.032,24,1,0.109503,0.285168,0.394671,0.964355,7.518880e-01
0.032,24,2,0.110196,0.284732,0.394928,0.963623,7.522160e-01
0.032,24,3,0.108721,0.283984,0.392705,0.966667,7.527786e-01
0.032,25,1,0.107387,0.283602,0.390989,0.966064,7.530662e-01
0.032,25,2,0.109524,0.282746,0.392269,0.964600,7.537112e-01
0.032,25,3,0.106853,0.282634,0.389487,0.964286,7.537957e-01
0.032,26,1,0.107251,0.281801,0.389052,0.965332,7.544239e-01
0.032,26,2,0.103891,0.281361,0.385252,0.970459,7.547561e-01
0.032,26,3,0.108716,0.280868,0.389584,0.958929,7.551279e-01
0.032,27,1,0.105734,0.279874,0.385608,0.965820,7.558792e-01
0.032,27,2,0.102611,0.279686,0.382297,0.969727,7.560210e-01
0.032,27,3,0.107012,0.279646,0.386658,0.959821,7.560514e-01
0.032,28,1,0.104454,0.278839,0.383293,0.962402,7.566616e-01
0.032,28,2,0.103962,0.277845,0.381807,0.967529,7.574143e-01
0.032,28,3,0.101882,0.277591,0.379473,0.967560,7.576067e-01
0.032,29,1,0.103023,0.277352,0.380375,0.964355,7.577874e-01
0.032,29,2,0.100146,0.276338,0.376483,0.970215,7.585568e-01
0.032,29,3,0.103346,0.275728,0.379073,0.962798,7.590195e-01
0.032,30,1,0.099255,0.275299,0.374554,0.968262,7.593448e-01
0.032,30,2,0.100238,0.274901,0.375139,0.968506,7.596472e-01
0.032,30,3,0.103000,0.274517,0.377517,0.961012,7.599387e-01
0.064,1,1,0.150140,0.263486,0.413626,0.956543,7.683684e-01
0.064,1,2,0.147954,0.262893,0.410847,0.959473,7.688242e-01
0.064,1,3,0.147065,0.262707,0.409772,0.960714,7.689675e-01
0.064,2,1,0.146781,0.262122,0.408902,0.958008,7.694175e-01
0.064,2,2,0.145790,0.261507,0.407297,0.959961,7.698909e-01
0.064,2,3,0.145240,0.261067,0.406307,0.955357,7.702292e-01
0.064,3,1,0.144914,0.260600,0.405514,0.957275,7.705894e-01
0.064,3,2,0.141413,0.260306,0.401720,0.962158,7.708155e-01
0.064,3,3,0.144841,0.259537,0.404378,0.955060,7.714086e-01
0.064,4,1,0.141253,0.259322,0.400575,0.957764,7.715742e-01
0.064,4,2,0.142180,0.258682,0.400862,0.955811,7.720683e-01
0.064,4,3,0.140492,0.258174,0.398666,0.961607,7.724610e-01
0.064,5,1,0.141890,0.258060,0.399950,0.954346,7.725486e-01
0.064,5,2,0.139938,0.257246,0.397184,0.955566,7.731781e-01
0.064,5,3,0.134916,0.256574,0.391490,0.965179,7.736977e-01
0.064,6,1,0.137167,0.256169,0.393335,0.957275,7.740115e-01
0.064,6,2,0.136856,0.255946,0.392803,0.958740,7.741835e-01
0.064,6,3,0.137112,0.255610,0.392723,0.958631,7.744436e-01
0.064,7,1,0.135147,0.255097,0.390244,0.961182,7.748411e-01
0.064,7,2,0.135448,0.254339,0.389787,0.958008,7.754288e-01
0.064,7,3,0.133823,0.254116,0.387939,0.957440,7.756019e-01
0.064,8,1,0.134716,0.253562,0.388278,0.958740,7.760315e-01
0.064,8,2,0.132213,0.253088,0.385301,0.959229,7.763993e-01
0.064,8,3,0.131075,0.252809,0.383884,0.958631,7.766164e-01
0.064,9,1,0.130754,0.252200,0.382953,0.958740,7.770896e-01
0.064,9,2,0.131280,0.251932,0.383212,0.961182,7.772976e-01
0.064,9,3,0.129977,0.251209,0.381185,0.958929,7.778598e-01
0.064,10,1,0.127934,0.250859,0.378792,0.961426,7.781323e-01
0.064,10,2,0.128223,0.250503,0.378726,0.958984,7.784091e-01
0.064,10,3,0.130159,0.249949,0.380107,0.959226,7.788408e-01
0.064,11,1,0.127336,0.249532,0.376868,0.956787,7.791653e-01
0.064,11,2,0.125937,0.249038,0.374975,0.961914,7.795501e-01
0.064,11,3,0.126828,0.248719,0.375547,0.962798,7.797987e-01
0.064,12,1,0.125947,0.248228,0.374175,0.958984,7.801820e-01
0.064,12,2,0.124975,0.247847,0.372822,0.959961,7.804797e-01
0.064,12,3,0.123010,0.247135,0.370145,0.963095,7.810349e-01
0.064,13,1,0.121141,0.246931,0.368073,0.963379,7.811943e-01
0.064,13,2,0.123715,0.246428,0.370142,0.959717,7.815880e-01
0.064,13,3,0.123920,0.245852,0.369772,0.959524,7.820379e-01
0.064,14,1,0.119275,0.245472,0.364747,0.966553,7.823352e-01
0.064,14,2,0.123837,0.245124,0.368961,0.956543,7.826078e-01
0.064,14,3,0.119628,0.244670,0.364298,0.960714,7.829626e-01
0.064,15,1,0.121470,0.244082,0.365553,0.957031,7.834231e-01
0.064,15,2,0.115825,0.243867,0.359692,0.967529,7.835917e-01
0.064,15,3,0.120261,0.243389,0.363650,0.959524,7.839665e-01
0.064,16,1,0.118695,0.243180,0.361875,0.961670,7.841305e-01
0.064,16,2,0.118029,0.242256,0.360285,0.958740,7.848551e-01
0.064,16,3,0.114655,0.241990,0.356644,0.965476,7.850642e-01
0.064,17,1,0.116874,0.241605,0.358478,0.959473,7.853666e-01
0.064,17,2,0.116324,0.241126,0.357450,0.962402,7.857425e-01
0.064,17,3,0.112863,0.240878,0.353742,0.965179,7.859372e-01
0.064,18,1,0.115027,0.240269,0.355295,0.961182,7.864166e-01
0.064,18,2,0.111898,0.239721,0.351619,0.964111,7.868470e-01
0.064,18,3,0.114515,0.239841,0.354356,0.963095,7.867532e-01
0.064,19,1,0.112583,0.239142,0.351724,0.962402,7.873033e-01
0.064,19,2,0.109996,0.238301,0.348297,0.967041,7.879655e-01
0.064,19,3,0.113914,0.238581,0.352495,0.958631,7.877446e-01
0.064,20,1,0.113933,0.237885,0.351818,0.957764,7.882935e-01
0.064,20,2,0.107579,0.237210,0.344789,0.966064,7.888255e-01
0.064,20,3,0.109368,0.237093,0.346461,0.965179,7.889176e-01
0.064,21,1,0.110418,0.236335,0.346753,0.961914,7.895162e-01
0.064,21,2,0.108468,0.236285,0.344753,0.962891,7.895554e-01
0.064,21,3,0.106880,0.235773,0.342654,0.966071,7.899596e-01
0.064,22,1,0.107899,0.235531,0.343430,0.963379,7.901513e-01
0.064,22,2,0.107601,0.234698,0.342299,0.963135,7.908099e-01
0.064,22,3,0.105471,0.234378,0.339848,0.964286,7.910631e-01
0.064,23,1,0.107475,0.234049,0.341524,0.961670,7.913233e-01
0.064,23,2,0.106789,0.233862,0.340651,0.961914,7.914710e-01
0.064,23,3,0.101494,0.232909,0.334403,0.968155,7.922256e-01
0.064,24,1,0.104289,0.233031,0.337320,0.965820,7.921293e-01
0.064,24,2,0.106237,0.232321,0.338557,0.959961,7.926920e-01
0.064,24,3,0.100712,0.231764,0.332476,0.966369,7.931332e-01
0.064,25,1,0.101819,0.231595,0.333413,0.965820,7.932674e-01
0.064,25,2,0.102770,0.231128,0.333898,0.964355,7.936376e-01
0.064,25,3,0.102689,0.230729,0.333418,0.962500,7.939544e-01
0.064,26,1,0.099754,0.230185,0.329939,0.963135,7.943866e-01
0.064,26,2,0.100196,0.229890,0.330086,0.968018,7.946208e-01
0.064,26,3,0.103200,0.229751,0.332952,0.962500,7.947312e-01
0.064,27,1,0.098215,0.228996,0.327211,0.967773,7.953318e-01
0.064,27,2,0.099622,0.228651,0.328272,0.964844,7.956063e-01
0.064,27,3,0.100703,0.228543,0.329247,0.961607,7.956919e-01
0.064,28,1,0.096537,0.227714,0.324250,0.968994,7.963520e-01
0.064,28,2,0.098678,0.227485,0.326163,0.963623,7.965346e-01
0.064,28,3,0.098945,0.227386,0.326331,0.962798,7.966132e-01
0.064,29,1,0.097656,0.226598,0.324253,0.962402,7.972416e-01
0.064,29,2,0.095297,0.226265,0.321562,0.968994,7.975068e-01
0.064,29,3,0.096835,0.226125,0.322960,0.965476,7.976187e-01
0.064,30,1,0.094968,0.225352,0.320320,0.965576,7.982350e-01
0.064,30,2,0.094443,0.225223,0.319666,0.968018,7.983384e-01
0.064,30,3,0.096406,0.224824,0.321231,0.963988,7.986565e-01
0.128,1,1,0.139890,0.207512,0.347402,0.956299,8.126036e-01
0.128,1,2,0.137316,0.206779,0.344095,0.960938,8.131994e-01
0.128,1,3,0.138708,0.206482,0.345189,0.961310,8.134411e-01
0.128,2,1,0.136156,0.206212,0.342368,0.958496,8.136606e-01
0.128,2,2,0.136623,0.206218,0.342841,0.961914,8.136558e-01
0.128,2,3,0.136109,0.205385,0.341494,0.958036,8.143339e-01
0.128,3,1,0.134899,0.205495,0.340394,0.958496,8.142445e-01
0.128,3,2,0.134353,0.205176,0.339529,0.957031,8.145040e-01
0.128,3,3,0.131574,0.204527,0.336101,0.962500,8.150331e-01
0.128,4,1,0.132900,0.204604,0.337504,0.955566,8.149699e-01
0.128,4,2,0.131076,0.203947,0.335023,0.961426,8.155058e-01
0.128,4,3,0.130406,0.203984,0.334389,0.960119,8.154757e-01
0.128,5,1,0.130074,0.203591,0.333664,0.958740,8.157963e-01
0.128,5,2,0.130447,0.203221,0.333668,0.957520,8.160981e-01
0.128,5,3,0.127010,0.202854,0.329864,0.961310,8.163976e-01
0.128,6,1,0.128434,0.202520,0.330954,0.957520,8.166705e-01
0.128,6,2,0.126796,0.202334,0.329130,0.958496,8.168219e-01
0.128,6,3,0.125902,0.201961,0.327863,0.961607,8.171270e-01
0.128,7,1,0.125246,0.201509,0.326756,0.960449,8.174960e-01
0.128,7,2,0.124518,0.201313,0.325832,0.958740,8.176561e-01
0.128,7,3,0.125505,0.201151,0.326656,0.958929,8.177890e-01
0.128,8,1,0.124344,0.200577,0.324921,0.960938,8.182585e-01
0.128,8,2,0.121788,0.200388,0.322176,0.960449,8.184131e-01
0.128,8,3,0.122950,0.200166,0.323116,0.956845,8.185945e-01
0.128,9,1,0.121486,0.199586,0.321071,0.958496,8.190699e-01
0.128,9,2,0.119982,0.199380,0.319362,0.963623,8.192389e-01
0.128,9,3,0.121508,0.199397,0.320905,0.957738,8.192249e-01
0.128,10,1,0.118379,0.198592,0.316971,0.960938,8.198843e-01
0.128,10,2,0.120310,0.198638,0.318948,0.958740,8.198468e-01
0.128,10,3,0.117987,0.198323,0.316310,0.959821,8.201047e-01
0.128,11,1,0.117806,0.197801,0.315607,0.960205,8.205335e-01
0.128,11,2,0.118404,0.197801,0.316205,0.958008,8.205330e-01
0.128,11,3,0.114300,0.197121,0.311421,0.963393,8.210914e-01
0.128,12,1,0.116732,0.197150,0.313883,0.958740,8.210673e-01
0.128,12,2,0.113874,0.196516,0.310390,0.962646,8.215884e-01
0.128,12,3,0.114668,0.196274,0.310942,0.961012,8.217869e-01
0.128,13,1,0.113518,0.196051,0.309569,0.959229,8.219701e-01
0.128,13,2,0.112416,0.195598,0.308015,0.960693,8.223426e-01
0.128,13,3,0.113986,0.195510,0.309497,0.963690,8.224147e-01
0.128,14,1,0.111505,0.195167,0.306672,0.964111,8.226971e-01
0.128,14,2,0.109076,0.194672,0.303748,0.963135,8.231045e-01
0.128,14,3,0.114181,0.194483,0.308663,0.956845,8.232604e-01
0.128,15,1,0.110336,0.193797,0.304133,0.966309,8.238251e-01
0.128,15,2,0.110736,0.193880,0.304616,0.959229,8.237569e-01
0.128,15,3,0.107504,0.193882,0.301386,0.960119,8.237548e-01
0.128,16,1,0.109634,0.193546,0.303180,0.959473,8.240319e-01
0.128,16,2,0.105930,0.192525,0.298455,0.963379,8.248738e-01
0.128,16,3,0.108229,0.192610,0.300839,0.963690,8.248033e-01
0.128,17,1,0.105272,0.192039,0.297311,0.964111,8.252745e-01
0.128,17,2,0.107452,0.192079,0.299531,0.959717,8.252420e-01
0.128,17,3,0.105901,0.191776,0.297676,0.962798,8.254921e-01
0.128,18,1,0.106436,0.191604,0.298040,0.960205,8.256340e-01
0.128,18,2,0.104988,0.190716,0.295704,0.963379,8.263671e-01
0.128,18,3,0.101802,0.190776,0.292578,0.963393,8.263177e-01
0.128,19,1,0.104923,0.190429,0.295352,0.963135,8.266043e-01
0.128,19,2,0.099215,0.189975,0.289191,0.965332,8.269794e-01
0.128,19,3,0.105076,0.189944,0.295020,0.958333,8.270055e-01
0.128,20,1,0.101211,0.189508,0.290719,0.961426,8.273664e-01
0.128,20,2,0.102831,0.189251,0.292082,0.961670,8.275790e-01
0.128,20,3,0.099662,0.188797,0.288460,0.965179,8.279544e-01
0.128,21,1,0.100550,0.188852,0.289402,0.962402,8.279093e-01
0.128,21,2,0.098757,0.187978,0.286735,0.963867,8.286333e-01
0.128,21,3,0.100087,0.188001,0.288088,0.962798,8.286142e-01
0.128,22,1,0.099526,0.187647,0.287172,0.963623,8.289073e-01
0.128,22,2,0.097394,0.187317,0.284711,0.963623,8.291806e-01
0.128,22,3,0.097829,0.187131,0.284960,0.963393,8.293351e-01
0.128,23,1,0.096778,0.186711,0.283489,0.965820,8.296836e-01
0.128,23,2,0.096661,0.186586,0.283247,0.962158,8.297870e-01
0.128,23,3,0.097028,0.186024,0.283052,0.963095,8.302538e-01
0.128,24,1,0.094616,0.185898,0.280514,0.966553,8.303587e-01
0.128,24,2,0.096029,0.185524,0.281553,0.964600,8.306687e-01
0.128,24,3,0.095485,0.185179,0.280664,0.959226,8.309559e-01
0.128,25,1,0.097339,0.185282,0.282621,0.961182,8.308701e-01
0.128,25,2,0.091522,0.184599,0.276121,0.966309,8.314377e-01
0.128,25,3,0.092810,0.183931,0.276741,0.963690,8.319931e-01
0.128,26,1,0.092204,0.184213,0.276417,0.963379,8.317585e-01
0.128,26,2,0.092957,0.183793,0.276750,0.965332,8.321082e-01
0.128,26,3,0.092581,0.183107,0.275687,0.963690,8.326794e-01
0.128,27,1,0.092447,0.183000,0.275447,0.961914,8.327683e-01
0.128,27,2,0.090324,0.182941,0.273265,0.967529,8.328173e-01
0.128,27,3,0.090877,0.182528,0.273405,0.964286,8.331612e-01
0.128,28,1,0.089279,0.182266,0.271545,0.966797,8.333798e-01
0.128,28,2,0.090945,0.182087,0.273032,0.961670,8.335285e-01
0.128,28,3,0.089522,0.181380,0.270903,0.966667,8.341180e-01
0.128,29,1,0.089937,0.181586,0.271523,0.965088,8.339465e-01
0.128,29,2,0.085321,0.180619,0.265940,0.971191,8.347534e-01
0.128,29,3,0.091238,0.180925,0.272163,0.958333,8.344982e-01
0.128,30,1,0.090143,0.180309,0.270451,0.961670,8.350125e-01
0.128,30,2,0.085342,0.180389,0.265731,0.969971,8.349454e-01
0.128,30,3,0.086680,0.179702,0.266382,0.964286,8.355189e-01
0.256,1,1,0.127794,0.150975,0.278768,0.957031,8.598696e-01
0.256,1,2,0.126260,0.150800,0.277060,0.961182,8.600196e-01
0.256,1,3,0.124366,0.150428,0.274794,0.961012,8.603399e-01
0.256,2,1,0.125709,0.150586,0.276294,0.961914,8.602041e-01
0.256,2,2,0.123760,0.150357,0.274116,0.959473,8.604012e-01
0.256,2,3,0.121020,0.149453,0.270474,0.960417,8.611788e-01
0.256,3,1,0.123964,0.149817,0.273781,0.954102,8.608657e-01
0.256,3,2,0.121081,0.149536,0.270617,0.960205,8.611073e-01
0.256,3,3,0.119356,0.149509,0.268865,0.965774,8.611307e-01
0.256,4,1,0.120061,0.149323,0.269384,0.957275,8.612913e-01
0.256,4,2,0.118897,0.149091,0.267988,0.963623,8.614907e-01
0.256,4,3,0.118283,0.149010,0.267293,0.960119,8.615605e-01
0.256,5,1,0.116872,0.148949,0.265821,0.962158,8.616131e-01
0.256,5,2,0.116799,0.148633,0.265432,0.962402,8.618852e-01
0.256,5,3,0.117257,0.148417,0.265674,0.955357,8.620717e-01
0.256,6,1,0.115718,0.148371,0.264089,0.960449,8.621111e-01
0.256,6,2,0.115112,0.148305,0.263417,0.962891,8.621682e-01
0.256,6,3,0.114341,0.147853,0.262194,0.957738,8.625579e-01
0.256,7,1,0.114926,0.147583,0.262510,0.958740,8.627906e-01
0.256,7,2,0.110169,0.147886,0.258055,0.965576,8.625292e-01
0.256,7,3,0.114898,0.147567,0.262465,0.956548,8.628044e-01
0.256,8,1,0.113073,0.147311,0.260384,0.958496,8.630256e-01
0.256,8,2,0.111707,0.147298,0.259005,0.958252,8.630368e-01
0.256,8,3,0.108571,0.146804,0.255375,0.965476,8.634632e-01
0.256,9,1,0.109404,0.146649,0.256054,0.960938,8.635967e-01
0.256,9,2,0.108412,0.146734,0.255146,0.963379,8.635237e-01
0.256,9,3,0.110536,0.146451,0.256987,0.957143,8.637676e-01
0.256,10,1,0.109787,0.146280,0.256066,0.960938,8.639159e-01
0.256,10,2,0.108386,0.146193,0.254580,0.958252,8.639906e-01
0.256,10,3,0.104123,0.145703,0.249826,0.962202,8.644144e-01
0.256,11,1,0.109424,0.145584,0.255007,0.957764,8.645175e-01
0.256,11,2,0.104518,0.145581,0.250099,0.964111,8.645197e-01
0.256,11,3,0.103556,0.145446,0.249002,0.960417,8.646368e-01
0.256,12,1,0.101283,0.144769,0.246052,0.965088,8.652223e-01
