epoch,iter,loss0,reg,loss,acc,srpq,w_value
1,8,0.178942,0.430429,15.243941,1.000000,6.502304e-01,0.3
1,9,0.174220,0.430386,15.237729,1.000000,6.502581e-01,0.3
1,10,0.169488,0.430326,15.230910,1.000000,6.502968e-01,0.3
1,11,0.164761,0.430297,15.225169,1.000000,6.503157e-01,0.3
1,12,0.160068,0.430239,15.218424,1.000000,6.503538e-01,0.3
1,13,0.155416,0.430184,15.211846,1.000000,6.503896e-01,0.3
1,14,0.150869,0.430135,15.205602,1.000000,6.504211e-01,0.3
1,15,0.146345,0.430093,15.199596,1.000000,6.504487e-01,0.3
1,16,0.141813,0.430044,15.193350,1.000000,6.504805e-01,0.3
1,17,0.137362,0.429992,15.187079,1.000000,6.505143e-01,0.3
1,18,0.132958,0.429950,15.181192,1.000000,6.505419e-01,0.3
1,19,0.128650,0.429891,15.174830,1.000000,6.505801e-01,0.3
1,20,0.124411,0.429847,15.169055,1.000000,6.506087e-01,0.3
1,21,0.120218,0.429796,15.163086,1.000000,6.506417e-01,0.3
1,22,0.116105,0.429739,15.156966,1.000000,6.506790e-01,0.3
1,23,0.112077,0.429692,15.151307,1.000000,6.507093e-01,0.3
1,24,0.108132,0.429639,15.145481,1.000000,6.507443e-01,0.3
1,25,0.104242,0.429593,15.139983,1.000000,6.507742e-01,0.3
1,26,0.100446,0.429546,15.134543,1.000000,6.508047e-01,0.3
1,27,0.096744,0.429498,15.129180,1.000000,6.508356e-01,0.3
1,28,0.093141,0.429446,15.123750,1.000000,6.508696e-01,0.3
1,29,0.089614,0.429403,15.118727,1.000000,6.508974e-01,0.3
1,30,0.086182,0.429350,15.113443,1.000000,6.509318e-01,0.3
1,31,0.082847,0.429297,15.108242,1.000000,6.509666e-01,0.3
1,32,0.079603,0.429236,15.102870,1.000000,6.510061e-01,0.3
2,1,0.076439,0.429164,15.097187,1.000000,6.510530e-01,0.3
2,2,0.073399,0.429123,15.092708,1.000000,6.510798e-01,0.3
2,3,0.070431,0.429074,15.088023,1.000000,6.511117e-01,0.3
2,4,0.067560,0.429017,15.083163,1.000000,6.511487e-01,0.3
2,5,0.064790,0.428970,15.078735,1.000000,6.511796e-01,0.3
2,6,0.062114,0.428921,15.074362,1.000000,6.512111e-01,0.3
2,7,0.059516,0.428882,15.070387,1.000000,6.512368e-01,0.3
2,8,0.056999,0.428816,15.065562,1.000000,6.512797e-01,0.3
2,9,0.054607,0.428773,15.061655,1.000000,6.513079e-01,0.3
2,10,0.052274,0.428715,15.057312,1.000000,6.513453e-01,0.3
1,1,0.132456,0.000000,0.132456,1.000000,1.000000e+00,1
1,2,0.126861,0.000049,0.128563,1.000000,9.999514e-01,1
1,3,0.120599,0.000013,0.121043,1.000000,9.999873e-01,1
1,4,0.115034,0.000030,0.116082,1.000000,9.999701e-01,1
1,5,0.109892,0.000041,0.111330,1.000000,9.999589e-01,1
1,6,0.104686,0.000036,0.105951,1.000000,9.999639e-01,1
1,1,0.132444,-0.000000,0.132444,1.000000,1.000000e+00,1
1,2,0.126831,0.000000,0.126831,1.000000,1.000000e+00,1
1,3,0.120587,0.000000,0.120587,1.000000,1.000000e+00,1
1,4,0.115096,0.000000,0.115096,1.000000,1.000000e+00,1
1,5,0.109956,0.000000,0.109956,1.000000,1.000000e+00,1
1,6,0.104710,0.000000,0.104710,1.000000,1.000000e+00,1
1,7,0.099634,0.000000,0.099634,1.000000,1.000000e+00,1
1,8,0.094844,0.000000,0.094844,1.000000,1.000000e+00,1
1,9,0.090347,0.000000,0.090347,1.000000,1.000000e+00,1
1,10,0.086032,0.000000,0.086032,1.000000,1.000000e+00,1
1,11,0.081847,0.000000,0.081847,1.000000,1.000000e+00,1
1,12,0.077804,0.000000,0.077804,1.000000,1.000000e+00,1
1,13,0.073998,-0.000000,0.073998,1.000000,1.000000e+00,1
1,14,0.070435,-0.000000,0.070435,1.000000,1.000000e+00,1
1,15,0.067008,-0.000000,0.067008,1.000000,1.000000e+00,1
1,16,0.063731,-0.000000,0.063731,1.000000,1.000000e+00,1
1,17,0.060589,-0.000000,0.060589,1.000000,1.000000e+00,1
1,18,0.057614,-0.000000,0.057614,1.000000,1.000000e+00,1
1,19,0.054790,-0.000000,0.054790,1.000000,1.000000e+00,1
1,20,0.052135,-0.000000,0.052135,1.000000,1.000000e+00,1
1,21,0.049610,-0.000000,0.049610,1.000000,1.000000e+00,1
1,22,0.047222,-0.000000,0.047222,1.000000,1.000000e+00,1
1,23,0.044951,-0.000000,0.044951,1.000000,1.000000e+00,1
1,24,0.042804,-0.000000,0.042804,1.000000,1.000000e+00,1
1,25,0.040812,-0.000000,0.040812,1.000000,1.000000e+00,1
1,26,0.038906,-0.000000,0.038906,1.000000,1.000000e+00,1
1,27,0.037108,-0.000000,0.037108,1.000000,1.000000e+00,1
1,28,0.035394,-0.000000,0.035394,1.000000,1.000000e+00,1
1,29,0.033781,-0.000000,0.033781,1.000000,1.000000e+00,1
1,30,0.032261,-0.000000,0.032261,1.000000,1.000000e+00,1
1,31,0.030817,-0.000000,0.030817,1.000000,1.000000e+00,1
1,32,0.029455,-0.000000,0.029455,1.000000,1.000000e+00,1
2,1,0.028126,-0.000000,0.028126,1.000000,1.000000e+00,1
2,2,0.026899,-0.000000,0.026899,1.000000,1.000000e+00,1
2,3,0.025723,-0.000000,0.025723,1.000000,1.000000e+00,1
2,4,0.024613,-0.000000,0.024613,1.000000,1.000000e+00,1
2,5,0.023561,-0.000000,0.023561,1.000000,1.000000e+00,1
2,6,0.022563,-0.000000,0.022563,1.000000,1.000000e+00,1
2,7,0.021621,-0.000000,0.021621,1.000000,1.000000e+00,1
2,8,0.020721,-0.000000,0.020721,1.000000,1.000000e+00,1
2,9,0.019877,-0.000000,0.019877,1.000000,1.000000e+00,1
2,10,0.019092,-0.000000,0.019092,1.000000,1.000000e+00,1
2,11,0.018335,-0.000000,0.018335,1.000000,1.000000e+00,1
2,12,0.017641,-0.000000,0.017641,1.000000,1.000000e+00,1
2,13,0.016976,-0.000000,0.016976,1.000000,1.000000e+00,1
2,14,0.016355,-0.000000,0.016355,1.000000,1.000000e+00,1
2,15,0.015765,-0.000000,0.015765,1.000000,1.000000e+00,1
2,16,0.015202,-0.000000,0.015202,1.000000,1.000000e+00,1
2,17,0.014685,-0.000000,0.014685,1.000000,1.000000e+00,1
2,18,0.014185,-0.000000,0.014185,1.000000,1.000000e+00,1
2,19,0.013718,-0.000000,0.013718,1.000000,1.000000e+00,1
2,20,0.013266,-0.000000,0.013266,1.000000,1.000000e+00,1
2,21,0.012863,-0.000000,0.012863,1.000000,1.000000e+00,1
2,22,0.012472,-0.000000,0.012472,1.000000,1.000000e+00,1
2,23,0.012066,-0.000000,0.012066,1.000000,1.000000e+00,1
2,24,0.011706,-0.000000,0.011706,1.000000,1.000000e+00,1
2,25,0.011350,-0.000000,0.011350,1.000000,1.000000e+00,1
2,26,0.011026,-0.000000,0.011026,1.000000,1.000000e+00,1
2,27,0.010703,-0.000000,0.010703,1.000000,1.000000e+00,1
2,28,0.010401,-0.000000,0.010401,1.000000,1.000000e+00,1
2,29,0.010094,-0.000000,0.010094,1.000000,1.000000e+00,1
2,30,0.009802,-0.000000,0.009802,1.000000,1.000000e+00,1
2,31,0.009529,-0.000000,0.009529,1.000000,1.000000e+00,1
2,32,0.009254,-0.000000,0.009254,1.000000,1.000000e+00,1
3,1,0.008999,-0.000000,0.008999,1.000000,1.000000e+00,1
3,2,0.008745,-0.000000,0.008745,1.000000,1.000000e+00,1
3,3,0.008511,-0.000000,0.008511,1.000000,1.000000e+00,1
3,4,0.008265,-0.000000,0.008265,1.000000,1.000000e+00,1
3,5,0.008044,-0.000000,0.008044,1.000000,1.000000e+00,1
3,6,0.007821,-0.000000,0.007821,1.000000,1.000000e+00,1
3,7,0.007596,-0.000000,0.007596,1.000000,1.000000e+00,1
3,8,0.007388,-0.000000,0.007388,1.000000,1.000000e+00,1
3,9,0.007181,-0.000000,0.007181,1.000000,1.000000e+00,1
3,10,0.006987,-0.000000,0.006987,1.000000,1.000000e+00,1
3,11,0.006787,-0.000000,0.006787,1.000000,1.000000e+00,1
3,12,0.006591,-0.000000,0.006591,1.000000,1.000000e+00,1
3,13,0.006406,-0.000000,0.006406,1.000000,1.000000e+00,1
3,14,0.006225,-0.000000,0.006225,1.000000,1.000000e+00,1
3,15,0.006048,-0.000000,0.006048,1.000000,1.000000e+00,1
3,16,0.005879,-0.000000,0.005879,1.000000,1.000000e+00,1
3,17,0.005705,-0.000000,0.005705,1.000000,1.000000e+00,1
3,18,0.005547,-0.000000,0.005547,1.000000,1.000000e+00,1
3,19,0.005387,-0.000000,0.005387,1.000000,1.000000e+00,1
3,20,0.005226,-0.000000,0.005226,1.000000,1.000000e+00,1
3,21,0.005074,-0.000000,0.005074,1.000000,1.000000e+00,1
3,22,0.004929,-0.000000,0.004929,1.000000,1.000000e+00,1
3,23,0.004785,-0.000000,0.004785,1.000000,1.000000e+00,1
3,24,0.004640,-0.000000,0.004640,1.000000,1.000000e+00,1
3,25,0.004504,-0.000000,0.004504,1.000000,1.000000e+00,1
3,26,0.004368,-0.000000,0.004368,1.000000,1.000000e+00,1
3,27,0.004240,-0.000000,0.004240,1.000000,1.000000e+00,1
3,28,0.004112,-0.000000,0.004112,1.000000,1.000000e+00,1
3,29,0.003989,-0.000000,0.003989,1.000000,1.000000e+00,1
3,30,0.003868,-0.000000,0.003868,1.000000,1.000000e+00,1
3,31,0.003751,-0.000000,0.003751,1.000000,1.000000e+00,1
3,32,0.003636,-0.000000,0.003636,1.000000,1.000000e+00,1
4,1,0.003525,-0.000000,0.003525,1.000000,1.000000e+00,1
4,2,0.003416,-0.000000,0.003416,1.000000,1.000000e+00,1
4,3,0.003310,-0.000000,0.003310,1.000000,1.000000e+00,1
4,4,0.003210,-0.000000,0.003210,1.000000,1.000000e+00,1
4,5,0.003107,-0.000000,0.003107,1.000000,1.000000e+00,1
4,6,0.003011,-0.000000,0.003011,1.000000,1.000000e+00,1
4,7,0.002916,-0.000000,0.002916,1.000000,1.000000e+00,1
4,8,0.002822,-0.000000,0.002822,1.000000,1.000000e+00,1
4,9,0.002740,-0.000000,0.002740,1.000000,1.000000e+00,1
4,10,0.002650,-0.000000,0.002650,1.000000,1.000000e+00,1
4,11,0.002566,-0.000000,0.002566,1.000000,1.000000e+00,1
4,12,0.002480,-0.000000,0.002480,1.000000,1.000000e+00,1
4,13,0.002402,-0.000000,0.002402,1.000000,1.000000e+00,1
4,14,0.002323,-0.000000,0.002323,1.000000,1.000000e+00,1
4,15,0.002249,-0.000000,0.002249,1.000000,1.000000e+00,1
4,16,0.002176,-0.000000,0.002176,1.000000,1.000000e+00,1
4,17,0.002103,-0.000000,0.002103,1.000000,1.000000e+00,1
4,18,0.002034,-0.000000,0.002034,1.000000,1.000000e+00,1
4,19,0.001968,-0.000000,0.001968,1.000000,1.000000e+00,1
4,20,0.001902,-0.000000,0.001902,1.000000,1.000000e+00,1
4,21,0.001839,-0.000000,0.001839,1.000000,1.000000e+00,1
4,22,0.001778,-0.000000,0.001778,1.000000,1.000000e+00,1
4,23,0.001715,-0.000000,0.001715,1.000000,1.000000e+00,1
4,24,0.001658,-0.000000,0.001658,1.000000,1.000000e+00,1
4,25,0.001603,-0.000000,0.001603,1.000000,1.000000e+00,1
4,26,0.001548,-0.000000,0.001548,1.000000,1.000000e+00,1
4,27,0.001497,-0.000000,0.001497,1.000000,1.000000e+00,1
4,28,0.001442,-0.000000,0.001442,1.000000,1.000000e+00,1
4,29,0.001394,-0.000000,0.001394,1.000000,1.000000e+00,1
4,30,0.001345,-0.000000,0.001345,1.000000,1.000000e+00,1
4,31,0.001296,-0.000000,0.001296,1.000000,1.000000e+00,1
4,32,0.001253,-0.000000,0.001253,1.000000,1.000000e+00,1
5,1,0.001208,-0.000000,0.001208,1.000000,1.000000e+00,1
5,2,0.001163,-0.000000,0.001163,1.000000,1.000000e+00,1
5,3,0.001123,-0.000000,0.001123,1.000000,1.000000e+00,1
5,4,0.001083,-0.000000,0.001083,1.000000,1.000000e+00,1
5,5,0.001045,-0.000000,0.001045,1.000000,1.000000e+00,1
5,6,0.001007,-0.000000,0.001007,1.000000,1.000000e+00,1
5,7,0.000971,-0.000000,0.000971,1.000000,1.000000e+00,1
5,8,0.000935,-0.000000,0.000935,1.000000,1.000000e+00,1
5,9,0.000901,-0.000000,0.000901,1.000000,1.000000e+00,1
5,10,0.000867,-0.000000,0.000867,1.000000,1.000000e+00,1
5,11,0.000835,-0.000000,0.000835,1.000000,1.000000e+00,1
5,12,0.000805,-0.000000,0.000805,1.000000,1.000000e+00,1
5,13,0.000775,-0.000000,0.000775,1.000000,1.000000e+00,1
5,14,0.000746,-0.000000,0.000746,1.000000,1.000000e+00,1
5,15,0.000718,-0.000000,0.000718,1.000000,1.000000e+00,1
5,16,0.000690,-0.000000,0.000690,1.000000,1.000000e+00,1
5,17,0.000665,-0.000000,0.000665,1.000000,1.000000e+00,1
5,18,0.000639,-0.000000,0.000639,1.000000,1.000000e+00,1
